Price_CLP;Price_UF;Price_USD;Comuna;Ubicacion;Dorms;Baths;Built Area;Total Area;Parking;id;Realtor
53000000;1489;66002;ElBosque;Av.LoBlanco/SanFrancisco;2;1;72;80;;9434437;Procasa Adrián Ulloa Propiedades
992961000;27900;1236564;Vitacura;WalterMüller;6;5;450;715;3;9890784;Unne
601471000;16900;749030;Santiago;chicureo;4;4;210;595;;10658043;Markmann & Asociados
1569519000;44100;1954569;Huechuraba;Avpaseopieandino/panoramicanorteysur;4;4;358;591;1;7057009;Propiedades Jose Fco. Montalva y Cía. Ltda.
74739000;2100;93075;Talagante;HospitalTalagante;2;1;50;100;1;10973270;Vivanco Propiedades
65000000;1826;80946;SanBernardo;Villaanguita;4;2;43;63;;10364076;Movahome Corredores Integrados
105000000;2950;130760;LaGranja;Av.AmericoVespucioYC59571/Coronel;3;2;74;200;;8198878;Propiedades Centro Santiago SPA
1032110000;29000;1285318;LasCondes;Caminootoñal1600;6;8;413;1400;6;8931297;
49000000;1377;61021;PadreHurtado;Lossilos;2;1;50;70;;7225271;Unne
747390000;21000;930747;Providencia;Miguelclaro1500;5;4;580;580;;8569260;Easyprop
85000000;2388;105853;QuintaNormal;QuintaNormal;2;1;60;120;;7961627;Difusion Propiedades
1352420000;38000;1684209;LaReina;Lareina;8;4;270;1150;6;8327558;Kasalu Propiedades
341308100;9590;425041;Ñuñoa;MetroÑuñoa/PedrodeValdivia;7;5;300;576;3;1796413;Propiedades Ricardo Vial y Cia. Ltda.
40000000;1124;49813;ElBosque;Casade1PisoenElBosque;2;1;35;100;;4082561;Corretajes Prosal
164425800;4620;204764;Lampa;Lampa;3;3;115;160;2;11338684;Agente Propiedades
70000000;1967;87173;LaPintana;EnriqueBunster/FranciscoBilbao;6;6;137;137;;9434451;Procasa Adrián Ulloa Propiedades
749000000;21045;932752;Recoleta;PatriaVieja//Av.elSalto;5;2;177;876;6;8869554;Unne
64000000;1798;79701;SanBernardo;GeneralUrrutia/LasGuaitecas;2;1;72;125;;9156543;Propiedades Centro Santiago SPA
74500000;2093;92777;SanBernardo;PadreHurtadoValleNevada;3;1;60;115;1;10367385;Mi Llave
75000000;2107;93400;Colina;Esmeraldaag/Aconcagua;3;2;75;95;1;6022837;Propiedades Centro Santiago SPA
637061000;17900;793351;LaReina;Hermosacasafamiliarensectorprivilegiadodelareinaalta;5;4;157;350;2;8157618;Easyprop
1014315000;28500;1263157;LoBarnechea;CaminoelHuinganal;4;3;257;257;3;9363754;Mujer Inmobiliaria
327428000;9200;407756;Ñuñoa;Calleamapolas;4;2;92;178;2;8558638;Easyprop
45000000;1264;56040;PuenteAlto;Casa2PisosenVillaLosEvangelistas;3;1;50;67;;7260782;Corretajes Prosal
195000000;5479;242839;LaGranja;Avenidaloovalle;3;2;100;286;;8851958;Foix Realty 100
492921500;13850;613850;Providencia;Plazalaslilas;4;2;136;200;1;8926724;VALVAL
386151500;10850;480886;Peñalolén;Casade5d+3b+serviciocompleto+piscina;5;3;150;147;;10357478;Corredorpro Spa
338105000;9500;421052;LasCondes;Oportunidad!!!manquehue;4;2;114;240;1;7933568;Nativo Propiedades
85416000;2400;106371;PuenteAlto;Casa2piso;3;2;85;85;;10965489;
587199410;16499;731257;Vitacura;Padrehurtadonorte;3;2;145;263;2;8642866;Foix Realty 100
154500000;4341;192403;SanBernardo;Lossuspirosconalmiranterivero;5;3;120;160;1;8674142;Mi Llave
168055980;4722;209285;Pudahuel;sanDanielpudahuel;5;2;77;162;;11326085;Grupo Premium Propiedades Santiago
68000000;1911;84682;Lampa;SeVendeCasaensectorLarapintoenLampa;3;1;;;1;11337403;Mi Llave
409600000;11509;510087;LaReina;Rubendarionorteag/av.Larrin;3;2;144;427;1;8749556;Propiedades Centro Santiago SPA
180000000;5058;224159;LoPrado;SanFranciscoAG/Lasmadreselva;7;6;300;300;1;9624815;Propiedades Centro Santiago SPA
78000000;2192;97136;LaPintana;santaconsuelo;3;2;89;97;3;9858509;Unne
76162600;2140;94848;Melipilla;Casaenmelipilla;5;1;80;100;1;10355895;Movahome Corredores Integrados
181509000;5100;226039;PuenteAlto;MetroLasMercedes;3;3;129;138;2;11325923;Grupo Premium Propiedades Santiago
170000000;4777;211706;Independencia;Recabarren/Huidobro;3;1;110;413;;10976794;Propiedades Centro Santiago SPA
818570000;23000;1019390;LaReina;Carlossilvavildosola;4;3;220;1020;;5346559;Nativo Propiedades
284720000;8000;354570;LaFlorida;SanJosedelaEstrellaYC57669/LasVioletas;4;2;145;450;;6853904;Propiedades Centro Santiago SPA
250375650;7035;311800;Colina;ElMolino170casa48CondominioElRodeo;3;2;107;344;;9591335;Vivaqui Propiedades
117447000;3300;146260;LaFlorida;LaFlorida;2;2;84;171;;10972180;Agente Propiedades
119990000;3371;149427;Renca;AvenidaCondell;3;1;150;100;3;8306438;Agente Inmobiliario
259990000;7305;323773;Maipú;JuanSebastiánBach;4;3;185;149;2;10636838;Agente Inmobiliario
90000000;2529;112080;Santiago;República&Toesca;3;3;115;69;;8151234;
80990000;2276;100859;PuenteAlto;Taquimetro;4;1;72;52;1;7652643;Agente Inmobiliario
610368500;17150;760110;LasCondes;LasCondes;4;3;146;375;3;11338701;Agente Propiedades
121006000;3400;150692;LaFlorida;Casade1pisode4d+2bygranpatio+3estc.Cercaaav.Dep;4;2;122;176;;10094470;Corredorpro Spa
569440000;16000;709141;LasCondes;ConstancioVigilconEstebanDellOrto;5;3;250;570;3;3020452;Alto Andes
165849400;4660;206537;Buin;OrlandoOlguin136;3;2;80;173;3;9606998;Easyprop
380000000;10677;473225;Maipú;MallAraucoMaipú;5;3;208;235;;5556606;Unne
300000000;8429;373599;SanMiguel;EnriqueMatteconSanIgnacio;4;2;150;192;3;9562355;Unne
889394100;24990;1107589;LasCondes;Latadia/Juanpalau;10;3;330;860;;6088481;Sucursal Cantagallo
199900000;5617;248941;QuintaNormal;TteBergmann;2;1;;500;;9061613;
88000000;2473;109589;PuenteAlto;bahiacatalina;3;1;55;130;3;10637554;Mi Llave
173323300;4870;215845;Santiago;Portugal/Victoria;6;1;130;124;;5373249;Vivaqui Propiedades
220000000;6182;273973;Pudahuel;Casa2PisosenLomasdeLoAguirre;4;2;140;824;;4973735;Corretajes Prosal
854160000;24000;1063711;Vitacura;SportFrances;5;4;147;465;5;9148444;Unne
79000000;2220;98381;Lampa;YC59989Chagual/MaticoSur;2;1;60;132;;8544602;Propiedades Centro Santiago SPA
105000000;2950;130760;Pudahuel;VentaCasa3DormitoriosPudahuel;3;2;78;105;1;10659928;Invierte Propiedades
650000000;18264;809465;LaReina;Carlosossandon/principedegales;8;4;180;512;5;9845849;Mauricio Pino Propiedades
240000000;6743;298879;Santiago;Clubhípico;4;2;200;225;;7937679;Unne
139512800;3920;173739;PuenteAlto;RíoToltén4970;3;2;81;178;1;11677399;
72000000;2023;89664;ElMonte;CalleSanMiguel;6;1;85;110;2;7439855;Unne
149000000;4187;185554;PuenteAlto;AtalayaNorte;4;3;94;177;1;9440784;MMS Corredora de Propiedades
180000000;5058;224159;LasCondes;Cristobalcolon/padrehurtadosur;3;1;70;150;;9180421;Italprop Propiedades
1017874000;28600;1267589;Colina;Condominiolascampiñas;4;4;800;5000;;5713860;Foix Realty 100
550000000;15454;684932;Santiago;esquinaMaturana;6;2;1000;1000;;8183018;Easyprop
135206410;3799;168377;LoEspejo;LoEspejo;10;5;181;300;3;7664748;SyA Propiedades LTDA.
90000000;2529;112080;ElBosque;entrealejandroguzmanysanfrancisco;2;1;49;185;6;9562486;Mi Llave - LITE
199000000;5591;247821;ElBosque;Padrehurtado/granavenida;3;1;194;456;;10974760;Mauricio Pino Propiedades
782980000;22000;975068;LoBarnechea;Caminolasacacias;7;5;420;2200;5;10940138;Houm
63812870;1793;79468;Maipú;PasajeMaipu;3;1;50;100;;9432192;Nathaly Propiedades
155000000;4355;193026;Maipú;Reneolivaresbecerranu-60278/losurbanistas;3;3;86;132;;8736620;Propiedades Centro Santiago SPA
256248000;7200;319113;Santiago;AvSanPablo/Matucana;4;2;212;133;;9356248;Unne
148000000;4158;184309;SanJoaquín;Santarosa/loovalle;3;1;180;225;;5463129;Aleida Lama Propiedades
150000000;4215;186800;Maipú;asunción&cayetano;4;2;120;140;;9386486;Unne
1064141000;29900;1325207;Colina;lasbrisasa;4;4;380;2500;6;8379673;Unne
98000000;2754;122042;Maipú;Hermosapropiedad;3;2;86;144;;10216865;Movahome Corredores Integrados
61420000;1726;76488;PuenteAlto;Pc58542riovolcan/pc58542riolasleñas;4;2;85;85;1;7432745;Propiedades Centro Santiago SPA
1067700000;30000;1329639;Colina;ClubHouse/ClubdeGolfLasBrisasdeChicureo.;5;4;420;2600;8;7353864;Alto Andes
155000000;4355;193026;Maipú;Casa+completoalmacen;3;3;142;111;1;9579693;Unne
128835800;3620;160443;PuenteAlto;Puentealto;3;2;93;136;4;9432233;Nathaly Propiedades
107000000;3006;133250;Maipú;SeVendeCasaenVillaPehuen1enMaipu;2;1;50;131;1;11337414;Mi Llave
380000000;10677;473225;CerroNavia;CostaneraSurYC60834/LasLumas;10;5;326;163;;9364098;Propiedades Centro Santiago SPA
112108500;3150;139612;SanBernardo;CasaenLasCavasdelaViñaenSanBernardo;4;2;80;100;1;10643276;Mi Llave
100000000;2810;124533;LaGranja;Avlasindustrias/avloovalle;4;1;77;170;1;7275556;Jaime Moris Propiedades (Providencia)
160000000;4496;199253;PuenteAlto;cercanoaNemesiovicuña;4;2;100;139;1;11338141;Unne
416403000;11700;518559;LasCondes;Av.PadreHurtadoNorte/LasViscachas;3;3;155;168;;8515883;Mauricio Pino Propiedades
82000000;2304;102117;PuenteAlto;AvenidaLasTorres/AvenidaLosToros;3;1;84;84;1;8130892;Jorge Pablo Caro Propiedades
1352420000;38000;1684209;LoBarnechea;Caminolaloica;4;7;460;1000;;3507346;Vivaqui Propiedades
90000000;2529;112080;PuenteAlto;Casade2pisosde3d+2bcercametroplazadepuentealto;3;2;94;81;;10077135;Corredorpro Spa
150000000;4215;186800;Independencia;Grancasade4habitacionesenindependencia;4;1;100;250;;10659700;Unne
137000000;3849;170610;PuenteAlto;Lagotodoslossantosysanjosedelaestrella;3;2;77;188;;10643378;Movahome Corredores Integrados
239990000;6743;298867;Maipú;TresPoniente;9;4;140;220;1;7657889;Agente Inmobiliario
316751000;8900;394460;Independencia;Metrohospitales/domingosantamaria;4;2;120;340;2;6642482;Jaime Moris Propiedades (Providencia)
427080000;12000;531856;LasCondes;Metrolosdominicos/av.Lascondes/lorenzodemédicis;4;3;160;240;4;10364719;Grupo Inovo
355544100;9990;442770;Colina;GeneralSanMartin;3;3;130;480;4;9591460;Vivaqui Propiedades
106400000;2990;132503;SanBernardo;Villamaestranza;3;2;80;120;1;8544359;Mi Llave
480465000;13500;598337;Independencia;SantaLaura/PlazaChacabuco;3;2;120;300;1;6523820;Corredores Independientes
270484000;7600;336842;Huechuraba;Avpedrofontova/staelenadehuechuraba;4;3;117;37;;6356312;Jaime Moris Propiedades (Providencia)
504666200;14180;628476;LasCondes;Bocaccio/PadreHurtado;4;2;102;210;1;6080062;Schumacher Propiedades
125000000;3512;155666;Quilicura;PiedraRoja;3;3;77;90;2;9921586;Unne
444875000;12500;554016;LaReina;Simónbolívar/tobalaba;3;1;102;418;3;7528001;Unne
355900000;10000;443213;LaCisterna;FuenzalidaUrrejola;4;1;100;654;14;11677039;Easyprop
245215100;6890;305374;Ñuñoa;Ñuñoa;4;1;80;204;6;9374735;Obenhaus
319990000;8991;398493;SanMiguel;OctavaAvenida;4;1;690;76;3;8475971;Agente Inmobiliario
65000000;1826;80946;Maipú;PasajeDalila3155;2;1;100;190;;10550805;Unne
84990000;2388;105841;PadreHurtado;ElManzano;5;1;100;184;1;8342795;Agente Inmobiliario
100000000;2810;124533;Lampa;Lasdalias2195;2;1;70;100;1;6521658;Corredores Independientes
494701000;13900;616066;Ñuñoa;SuarezMujica;7;4;267;483;2;8135180;Unne
188627000;5300;234903;LaFlorida;LasPalmas/VillaEspaña/RealAlicante;3;2;78;150;;9434411;Procasa Adrián Ulloa Propiedades
65841500;1850;81994;SanBernardo;Lenkafranulic15552sanbernardo;3;2;55;62;1;11675197;Easyprop
81251970;2283;101186;Buin;Limiteurbano0159buin;2;1;45;112;3;11675179;Easyprop
76162600;2140;94848;Buin;ElAnhelo0177Buin;3;1;70;110;2;11675164;Easyprop
327428000;9200;407756;Maipú;cercanoPlaza;4;3;85;493;2;8075259;Easyprop
558763000;15700;695844;Ñuñoa;LincoyanconAv.Salvador;7;6;300;280;;6045314;Unne
387575100;10890;482659;Peñalolén;ColegioMayor;5;3;190;290;2;11674781;Mi Llave
1344946100;37790;1674902;LoBarnechea;Aestrenar/sincomision;5;4;260;1001;4;11674313;Easyprop
117447000;3300;146260;Conchalí;EstacióndeMetroCardenalCaro;4;2;120;189;;9567354;Grupo Premium Propiedades Santiago
280000000;7867;348692;Macul;JoaquínRodríguez;4;2;140;320;1;10098098;Unne
90000000;2529;112080;Lampa;Casade2pisosde3d+2b+estc.Excelenteconectividad.;3;2;98;98;;11673929;Corredorpro Spa
125000000;3512;155666;Maipú;Casade3d+3b+estccercaacalleprincipal;3;3;84;149;;11673916;Corredorpro Spa
77600000;2180;96638;SanBernardo;Villaanguita;4;2;90;100;2;10660121;Mi Llave
266925000;7500;332410;Ñuñoa;Holanda/SimónBolívar;3;3;105;132;;9584982;Sucursal El Bosque Sur
94990000;2669;118294;ElBosque;PasajeArmandoGarciaCastillo;4;1;120;75;3;8342635;Agente Inmobiliario
137021500;3850;170637;PuenteAlto;AvLasNievesOriente;3;2;;;2;10357146;Easyprop
200692010;5639;249928;Maipú;Av4toPonienteconAvalfredoSilvaCaravallo;3;3;74;148;1;10976310;Santa Lucia Propiedades
102855100;2890;128089;SanBernardo;Volcanquetrupillan;4;2;76;122;;11673407;Nexxos
68688700;1930;85540;SanBernardo;Volcanquetrupillan;2;1;58;60;;11673389;Nexxos
501534280;14092;624576;LaReina;Dragonesdelareina;3;2;193;442;;11673372;Nexxos
640620000;18000;797783;LasCondes;Roncesvalles/Monroe;4;4;210;510;5;6088426;Sucursal Cantagallo
505378000;14200;629362;Ñuñoa;AlcaldeEduardoCastilloVelasco2943;5;4;250;504;6;9169779;Propiedades y Servicios en Concreto
140000000;3934;174346;EstaciónCentral;PuertoSanchez;6;2;140;200;2;8230457;Unne
97587780;2742;121529;PuenteAlto;VillaLosAramos;4;1;78;133;2;8933361;Vivaqui Propiedades
370136000;10400;460941;Colina;CondominioLaSierra;4;3;125;385;2;9585805;Easyprop
91110400;2560;113463;Lampa;Loshalconesag-58953/guayacan;2;1;80;150;;7838773;Propiedades Centro Santiago SPA
131000000;3681;163138;Maipú;PalmasdeMallorcaconGrecia;4;2;80;225;3;11325873;Grupo Premium Propiedades Santiago
63000000;1770;78456;PuenteAlto;LagoVerdot/LosViñedos;4;1;70;80;;9434458;Procasa Adrián Ulloa Propiedades
70930870;1993;88332;Quilicura;PasajeVolcánSanJose546;3;2;60;97;2;8275464;Easyprop
82568800;2320;102825;Renca;VentaCasa3DormitoriosRenca;3;1;67;104;;11340457;Invierte Propiedades
1049905000;29500;1307478;Colina;Algarrobal;6;6;633;5054;19;7112581;Unne
298956000;8400;372299;Ñuñoa;Bremen/Estrellasolitaria;3;2;115;172;;6098347;Sucursal Cantagallo
516055000;14500;642659;LoBarnechea;PastorFernandez;3;4;140;11500;3;7937659;Unne
135242000;3800;168421;Maipú;Casaencondominiomagallanesciudadsatélitemaipu3d-3b;3;3;150;180;;11672641;Cortes Propiedades
63706100;1790;79335;LaFlorida;Santaraquel-jaspe-urbanovicasa3d1b;3;1;66;64;;11326131;Grupo Premium Propiedades Santiago
409285000;11500;509695;Buin;BajosdeMatte/.;4;3;230;5200;;10974639;Mauricio Pino Propiedades
126344500;3550;157341;SanBernardo;Av.PadreHurtado/AlmiranteRiveros;3;2;65;116;;9570621;Aleida Lama Propiedades
82000000;2304;102117;PuenteAlto;CaletaAguaDulce/Av.SanCarlos;4;2;100;85;2;10352542;Aleida Lama Propiedades
209981000;5900;261496;PuenteAlto;SenderoLosManzanosSur;3;2;200;90;1;8582606;Agente Inmobiliario
836365000;23500;1041550;Colina;HaciendaChicureo;5;4;251;4300;3;11672474;Easyprop
225996500;6350;281440;Quilicura;Huelva;4;3;120;200;2;11671236;
412844000;11600;514127;Colina;SantaElena;3;3;139;500;;8541616;Sucursal El Bosque Sur
125632700;3530;156454;Ñuñoa;Pericles1446;3;1;82;82;;11672305;Todo Propiedades
62000000;1742;77210;PuenteAlto;GetsemaniNorte/GetsemaniSur;3;1;50;56;;9392019;Procasa Adrián Ulloa Propiedades
120000000;3372;149440;PuenteAlto;LasZuzulitas/LasZurzulitas;4;1;80;100;3;8866967;Procasa Adrián Ulloa Propiedades
130081450;3655;161994;SanJoaquín;Avenidacentral/metrocaminoagricolal5;3;2;100;230;3;9170447;Mi Llave
328495700;9230;409086;LaCisterna;Colonyc60941/sanluis;5;2;151;417;;9430872;Propiedades Centro Santiago SPA
213540000;6000;265928;Maipú;PintorGauguin/JuanSebastiánBach;7;4;;;;10934805;Procasa Adrián Ulloa Propiedades
102072120;2868;127113;Maipú;Hermosacasa3dormitorios2baños;3;2;82;78;1;9872977;Unne
125000000;3512;155666;SanBernardo;lossuspiros;4;2;;;2;11671760;Mi Llave
160155000;4500;199446;LaCisterna;ignaciocarrerapinto;4;2;140;176;;11671738;Mi Llave
676210000;19000;842105;LasCondes;Departamento4dormitorios;4;3;165;438;4;8027172;Easyprop
1263445000;35500;1573406;Vitacura;Rayen;5;4;333;1100;3;5952713;Unne
130000000;3653;161893;Ñuñoa;VillaSalvadorCruzGana;3;1;100;75;3;11310920;Nexxos
270000000;7586;336239;EstaciónCentral;radlconbuzosobones;4;2;265;400;;11671584;Unne
59500000;1672;74097;SanBernardo;Villaanguita;2;1;52;80;1;9156333;Mi Llave
111752600;3140;139169;Maipú;Lafarfana;3;2;96;160;4;8956415;Unne
125000000;3512;155666;PuenteAlto;RíoGrande/CaboVirgenes;4;2;134;134;1;9528133;Procasa Inmobiliaria Echagüe
1637104410;45999;2038735;Talagante;PlazaDeTalagante;6;4;4000;200;3;7658858;Agente Inmobiliario
68724290;1931;85584;ElMonte;ELMonte;2;1;80;110;1;7746081;Unne
65841500;1850;81994;PuenteAlto;Oportunidadcasaenventa;3;1;50;105;;11335222;Nexxos
419250200;11780;522105;Santiago;Esmeralda/MetroBellasArtes;11;5;296;156;2;8928840;Sucursal El Bosque Sur
448434000;12600;558448;Peñalolén;QuebradaVittor/Peñalolen;5;2;180;900;;6818388;Unne
1299035000;36500;1617727;LasCondes;LasCondes-FrayMontalva;5;6;517;1419;5;10619931;VALVAL
240000000;6743;298879;SanMiguel;MiguelLeonPrado;9;5;500;330;2;11670220;Todo Propiedades
156596000;4400;195014;Colina;EstanciaLiray;3;2;80;80;1;11311552;Urbalia
247350500;6950;308033;Peñalolén;CaminoPeñalolén;3;2;130;180;1;11670185;Todo Propiedades
720000000;20230;896638;LasCondes;CuartoCentenario;5;3;200;500;2;6566117;Unne
175000000;4917;217933;Maipú;Elcid;3;3;140;220;3;11670164;Todo Propiedades
599691500;16850;746814;LasCondes;Enventamaravillosotownhouseenlascondesconentregajunio2023.;3;3;162;204;2;10640910;Easyprop
170000000;4777;211706;Independencia;Vivaceta/NuevaAndresBello;3;1;85;198;;9379116;Jorge Pablo Caro Propiedades
569440000;16000;709141;LasCondes;MetroHernándodeMagallanes;7;1;158;577;1;5857676;Schumacher Propiedades
160000000;4496;199253;LaFlorida;VillaQuinchamaly;3;2;71;135;1;6481605;Sucursal El Bosque Sur
489220140;13746;609241;LaReina;MonseñorEdwardsesquinnaAlcandeAlbertoJenschke;6;4;180;425;3;10027717;Unne
131683000;3700;163989;Ñuñoa;VíaTrece919Ñuñoa;3;2;;;;8844378;Easyprop
1601550000;45000;1994458;LoBarnechea;CaminoTurístico;5;4;700;3500;7;7871262;Unne
306785800;8620;382050;LaReina;Segovia7490;5;2;144;387;2;11669323;
125000000;3512;155666;Paine;Valdiviadepaine1;4;2;115;480;2;11669430;Mi Llave
455552000;12800;567313;Pudahuel;Losboldos19764;5;3;135;1768;6;11669346;Mi Llave
300000000;8429;373599;EstaciónCentral;5deabril;3;1;130;314;;11669120;Mi Llave
141000000;3962;175592;Paine;LaMedialunaParc202b;5;2;125;750;2;11669093;Mi Llave
210000000;5901;261519;Paine;ValdiviadePaine;8;3;240;1000;2;11668969;Mi Llave
100000000;2810;124533;SanBernardo;valledelhuasco;3;3;80;120;2;11315152;Unne
85000000;2388;105853;PuenteAlto;Salvadorsanfuentes/NemesioVicuña;3;2;72;81;1;9173934;Aleida Lama Propiedades
250000000;7024;311333;Macul;#�NOMBRE?;5;2;184;276;1;11310433;Nexxos
96093000;2700;119667;LoPrado;Wisconsin;3;1;81;162;;11668131;Houm
65000000;1826;80946;PuenteAlto;CanalTorrente;3;1;85;100;1;11668109;Houm
180000000;5058;224159;Maipú;Tunquelen1266;4;3;132;140;3;9384543;Mgh Solución Inmobiliaria
90291830;2537;112443;PuenteAlto;PuenteAlto;6;2;110;110;1;11667999;SyA Propiedades LTDA.
491142000;13800;611634;Peñalolén;#�NOMBRE?;6;5;207;437;2;11329642;Nexxos
110000000;3091;136986;Maipú;AvAmericovespucioysegundatransversal;4;1;90;126;;11667741;Grupo Premium Propiedades Santiago
195745000;5500;243767;SanJoaquín;UretaCoxconBenozzoGozzoli;3;1;;;3;11667579;Grupo Premium Propiedades Santiago
125000000;3512;155666;Maipú;LasParcelas;3;2;;140;2;11028998;Corredora de Propiedades Alto Coipue spa
113888000;3200;141828;Quilicura;LosClaveles;3;2;120;225;;11667287;Mi Llave
150866010;4239;187878;Peñaflor;Miraflores;3;3;122;150;4;11667039;Nexxos
180000000;5058;224159;Colina;CalleAconcagua/SanFranciscodeAsís;3;2;72;1300;;11666992;Procasa Adrián Ulloa Propiedades
57000000;1602;70984;Colina;CalleFontt/SanMartin;2;2;54;85;1;11666979;Procasa Adrián Ulloa Propiedades
55000000;1545;68493;Colina;CalleAconcagua/Gral.SanMartin;3;1;54;85;1;11666968;Procasa Adrián Ulloa Propiedades
120000000;3372;149440;Peñalolén;Nva;3;1;82;128;1;8576308;Houm
1067700000;30000;1329639;LoBarnechea;ColegioSantiagoCollege/AlcaldeDelano;5;4;390;890;;6360921;Propiedades Ricardo Vial y Cia. Ltda.
373695000;10500;465374;Vitacura;lallaveriaconvitacura;3;2;190;300;3;8304339;Unne
765185000;21500;952908;Peñalolén;CondominioPortezuelo;5;6;200;800;7;8143396;Unne
60000000;1686;74720;SanBernardo;FerminVivacetaconAv.PortalesOriente;3;1;78;104;2;11332087;Unne
532070500;14950;662603;LasCondes;EstadioIsraelita/Avda.LasCondes/HospitalFach;5;4;218;370;3;9373996;Sucursal Cantagallo
480465000;13500;598337;Ñuñoa;SimónBolívar2550;2;2;100;625;4;11666499;Nexxos
747390000;21000;930747;Talagante;CondominioLasPalmasDelOliveto;5;6;400;5000;3;11666485;Nexxos
75000000;2107;93400;LoBarnechea;UnoSurconSenda21Sur;2;1;48;78;1;11313104;Unne
150000000;4215;186800;PuenteAlto;MiguelÁngel390;3;3;152;105;2;8842081;Unne
210000000;5901;261519;Recoleta;EmilianoZapata/DiagonalJoséMaríaCaro;5;2;181;252;;8515915;Mauricio Pino Propiedades
320310000;9000;398892;Colina;Brisasnortechicureo;3;3;140;480;2;8193244;Unne
75000000;2107;93400;PuenteAlto;Tabon//AvenidaDiegoPortales;5;1;75;80;;8942979;Unne
672651000;18900;837672;Providencia;AlbertoDecombe/MiguelClaro;4;2;250;500;7;7404069;Unne
390000000;10958;485679;LaReina;JohnJackson/PríncipedeGales;3;3;120;130;2;9450075;Unne
640620000;18000;797783;LasCondes;Manquehue;4;4;210;500;5;5648377;Unne
70000000;1967;87173;CerroNavia;manuelrodriguezconsanfrancisco;2;1;43;53;;10615330;Unne
273687100;7690;340831;LaReina;DragonesdeLaReina;3;2;87;158;2;7968104;Schumacher Propiedades
373695000;10500;465374;QuintaNormal;Andes-EduardoCharme;4;3;226;678;2;8893994;Grupo Premium Propiedades Santiago
108000000;3035;134496;PadreHurtado;CaminoBajosdeSantaCruzYC61036/PapaJuanPabloI;3;2;59;167;;9624831;Propiedades Centro Santiago SPA
266925000;7500;332410;Peñalolén;LosPeumosOriente;4;3;133;181;1;10065659;Houm
427080000;12000;531856;Ñuñoa;Jorgemonckberg/.;4;2;180;324;;11311645;Propiedades Jose Fco. Montalva y Cía. Ltda.
542747500;15250;675900;Colina;CondominioSantaTeresita;5;5;300;5500;1;6572756;Houm
386329450;10855;481108;SanMiguel;SanMiguel;4;2;180;500;1;3124689;SyA Propiedades LTDA.
996520000;28000;1240996;Colina;Exclusivacasaenlasbrisasdechicureo;5;4;400;2600;;7467953;Urbana Propiedades
637061000;17900;793351;LasCondes;laniña;4;3;230;295;2;6525881;VALVAL
80000000;2248;99626;SanBernardo;Avpadrehurtadoag-60651/avcondell;4;2;44;82;;9191925;Propiedades Centro Santiago SPA
81821410;2299;101895;PuenteAlto;Av.Ejercitolibertador/porvenir;2;1;55;80;;9379173;Propiedades Centro Santiago SPA
425300500;11950;529639;Peñaflor;CondominioSantaMaríadePeñaflor;5;4;8000;320;;7702550;Armacima
215390680;6052;268232;Peñalolén;PeatonesCinco/Cesfam/Carabineros;5;2;120;300;4;7366664;Unne
149000000;4187;185554;PadreHurtado;RodolfoJaramillo/SanIgnacio;3;3;90;140;2;9799794;Easyprop
200000000;5620;249066;Ñuñoa;AlcaldeJorgeMonckerberg;4;2;150;230;3;11310994;Nexxos
130000000;3653;161893;Maipú;AvenidaIsabelRiquelmeNte.;3;2;127;200;2;8795880;Unne
494701000;13900;616066;LasCondes;Ivcentenario/rotondaatenas;7;4;216;326;2;8296984;Mi Llave
850601000;23900;1059279;LoBarnechea;Eltranque;5;4;190;705;6;6598438;Grupo AG Propiedades
133284550;3745;165983;Independencia;QuinceNorte;2;2;85;100;;10057328;Houm
81857000;2300;101939;Paine;PasajeElTilo;3;1;60;123;2;6493931;Unne
907545000;25500;1130193;LaFlorida;Laflorida;4;;1000;1000;;8324892;Foix Realty 100
711800000;20000;886426;LaReina;AvenidaLasPerdices;5;4;300;1150;6;8327048;Kasalu Propiedades
594353000;16700;740166;LasCondes;SebastiánElCano/Latadía;5;3;148;340;2;8159134;Sucursal Cantagallo
129903500;3650;161773;Cerrillos;PasajeDoctorHernanAlessandriRodriguez;3;2;72;171;2;10051644;Houm
200000000;5620;249066;Maipú;PrimeraTrnsversalcon5deAbril;3;2;80;396;6;9735613;Unne
130000000;3653;161893;QuintaNormal;Sanpablo;6;2;130;222;;9562534;Mi Llave - LITE
516055000;14500;642659;Talagante;CaminoElOliveto-LonquenSur;5;5;280;2500;2;11491037;Nexxos
140000000;3934;174346;PuenteAlto;Alcántara;4;3;100;190;3;6359979;Carolina Martinez Propiedades
275000000;7727;342466;Peñalolén;Casacon4d+4b+bodega;4;4;150;240;;9238567;Corredorpro Spa
99000000;2782;123288;Pirque;Tocornal;5;2;90;140;2;9531786;Carolina Martinez Propiedades
115000000;3231;143213;Pirque;Tocornal;3;1;75;130;1;9531807;Carolina Martinez Propiedades
120000000;3372;149440;PuenteAlto;Barrantes1Sur;3;2;85;150;2;9532009;Carolina Martinez Propiedades
462670000;13000;576177;LaFlorida;Elhualle;5;4;200;1210;6;9869469;Carolina Martinez Propiedades
300735500;8450;374515;Peñalolén;notronorte;3;3;125;205;2;9128062;Unne
240000000;6743;298879;Ñuñoa;DubléAlmeyda;3;2;79;169;2;9181268;Houm
245215100;6890;305374;Lampa;chicaumaciudadparque;3;3;145;350;2;10017600;Easyprop
